frame_number,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16
1764,"x: 311.5143, y: 11.8985, conf: 0.9788","x: 315.8416, y: 2.3400, conf: 0.8135","x: 299.1028, y: 3.1268, conf: 0.9449","x: 320.2429, y: 13.6197, conf: 0.2659","x: 274.9872, y: 15.7553, conf: 0.8001","x: 341.6973, y: 82.1682, conf: 0.9939","x: 261.4979, y: 76.6669, conf: 0.9977","x: 353.2752, y: 177.7629, conf: 0.9837","x: 295.9687, y: 142.8683, conf: 0.9962","x: 369.2614, y: 250.2045, conf: 0.9832","x: 374.9391, y: 166.1349, conf: 0.9941","x: 348.4584, y: 239.8076, conf: 0.9997","x: 287.5923, y: 241.3568, conf: 0.9998","x: 354.4079, y: 359.7593, conf: 0.9966","x: 269.4161, y: 368.7479, conf: 0.9978","x: 349.9035, y: 451.0990, conf: 0.9267","x: 254.0058, y: 464.8811, conf: 0.9410"
1764,"x: 311.5143, y: 11.8985, conf: 0.9788","x: 315.8416, y: 2.3400, conf: 0.8135","x: 299.1028, y: 3.1268, conf: 0.9449","x: 320.2429, y: 13.6197, conf: 0.2659","x: 274.9872, y: 15.7553, conf: 0.8001","x: 341.6973, y: 82.1682, conf: 0.9939","x: 261.4979, y: 76.6669, conf: 0.9977","x: 353.2752, y: 177.7629, conf: 0.9837","x: 295.9687, y: 142.8683, conf: 0.9962","x: 369.2614, y: 250.2045, conf: 0.9832","x: 374.9391, y: 166.1349, conf: 0.9941","x: 348.4584, y: 239.8076, conf: 0.9997","x: 287.5923, y: 241.3568, conf: 0.9998","x: 354.4079, y: 359.7593, conf: 0.9966","x: 269.4161, y: 368.7479, conf: 0.9978","x: 349.9035, y: 451.0990, conf: 0.9267","x: 254.0058, y: 464.8811, conf: 0.9410"
1766,"x: 311.2799, y: 12.1064, conf: 0.9797","x: 315.6741, y: 2.4970, conf: 0.8229","x: 298.9042, y: 3.3044, conf: 0.9465","x: 320.2189, y: 13.6406, conf: 0.2773","x: 274.9361, y: 15.7868, conf: 0.8005","x: 341.6136, y: 82.0763, conf: 0.9941","x: 261.4962, y: 76.7157, conf: 0.9976","x: 353.2262, y: 177.5167, conf: 0.9840","x: 295.9572, y: 142.9316, conf: 0.9961","x: 369.2043, y: 250.2970, conf: 0.9832","x: 375.0008, y: 166.1858, conf: 0.9939","x: 348.2586, y: 239.8725, conf: 0.9997","x: 287.4247, y: 241.4756, conf: 0.9998","x: 354.3365, y: 360.0867, conf: 0.9965","x: 269.2849, y: 369.1726, conf: 0.9976","x: 349.8992, y: 451.3830, conf: 0.9230","x: 253.7954, y: 465.1592, conf: 0.9371"
1766,"x: 311.2799, y: 12.1064, conf: 0.9797","x: 315.6741, y: 2.4970, conf: 0.8229","x: 298.9042, y: 3.3044, conf: 0.9465","x: 320.2189, y: 13.6406, conf: 0.2773","x: 274.9361, y: 15.7868, conf: 0.8005","x: 341.6136, y: 82.0763, conf: 0.9941","x: 261.4962, y: 76.7157, conf: 0.9976","x: 353.2262, y: 177.5167, conf: 0.9840","x: 295.9572, y: 142.9316, conf: 0.9961","x: 369.2043, y: 250.2970, conf: 0.9832","x: 375.0008, y: 166.1858, conf: 0.9939","x: 348.2586, y: 239.8725, conf: 0.9997","x: 287.4247, y: 241.4756, conf: 0.9998","x: 354.3365, y: 360.0867, conf: 0.9965","x: 269.2849, y: 369.1726, conf: 0.9976","x: 349.8992, y: 451.3830, conf: 0.9230","x: 253.7954, y: 465.1592, conf: 0.9371"
1768,"x: 311.3885, y: 11.7798, conf: 0.9834","x: 315.6926, y: 2.4473, conf: 0.8452","x: 298.8178, y: 2.9592, conf: 0.9572","x: 319.8969, y: 14.2336, conf: 0.2915","x: 274.4705, y: 15.9000, conf: 0.8315","x: 340.9088, y: 83.6408, conf: 0.9947","x: 261.5521, y: 77.3488, conf: 0.9980","x: 352.0758, y: 178.9449, conf: 0.9840","x: 296.5003, y: 142.9019, conf: 0.9964","x: 368.6042, y: 249.6894, conf: 0.9833","x: 375.3564, y: 166.0141, conf: 0.9943","x: 348.2949, y: 240.6362, conf: 0.9997","x: 288.1088, y: 241.9023, conf: 0.9998","x: 354.0430, y: 359.4999, conf: 0.9966","x: 270.4192, y: 367.9262, conf: 0.9978","x: 349.4485, y: 450.3322, conf: 0.9269","x: 255.5089, y: 463.6207, conf: 0.9415"
1768,"x: 311.3885, y: 11.7798, conf: 0.9834","x: 315.6926, y: 2.4473, conf: 0.8452","x: 298.8178, y: 2.9592, conf: 0.9572","x: 319.8969, y: 14.2336, conf: 0.2915","x: 274.4705, y: 15.9000, conf: 0.8315","x: 340.9088, y: 83.6408, conf: 0.9947","x: 261.5521, y: 77.3488, conf: 0.9980","x: 352.0758, y: 178.9449, conf: 0.9840","x: 296.5003, y: 142.9019, conf: 0.9964","x: 368.6042, y: 249.6894, conf: 0.9833","x: 375.3564, y: 166.0141, conf: 0.9943","x: 348.2949, y: 240.6362, conf: 0.9997","x: 288.1088, y: 241.9023, conf: 0.9998","x: 354.0430, y: 359.4999, conf: 0.9966","x: 270.4192, y: 367.9262, conf: 0.9978","x: 349.4485, y: 450.3322, conf: 0.9269","x: 255.5089, y: 463.6207, conf: 0.9415"
1770,"x: 311.3775, y: 11.2409, conf: 0.9803","x: 315.0511, y: 2.0724, conf: 0.8098","x: 298.5829, y: 2.7834, conf: 0.9496","x: 318.2184, y: 14.1122, conf: 0.2333","x: 273.1686, y: 16.4717, conf: 0.8217","x: 340.3210, y: 82.4152, conf: 0.9947","x: 260.9954, y: 78.4249, conf: 0.9977","x: 355.9456, y: 175.1079, conf: 0.9856","x: 297.0445, y: 144.1623, conf: 0.9960","x: 370.2340, y: 250.8012, conf: 0.9850","x: 371.9088, y: 168.7031, conf: 0.9942","x: 348.9468, y: 238.3958, conf: 0.9997","x: 288.9875, y: 240.3502, conf: 0.9998","x: 354.0688, y: 356.2744, conf: 0.9973","x: 270.9915, y: 365.5176, conf: 0.9981","x: 349.8315, y: 448.4016, conf: 0.9393","x: 255.9961, y: 460.9907, conf: 0.9486"
1770,"x: 311.3775, y: 11.2409, conf: 0.9803","x: 315.0511, y: 2.0724, conf: 0.8098","x: 298.5829, y: 2.7834, conf: 0.9496","x: 318.2184, y: 14.1122, conf: 0.2333","x: 273.1686, y: 16.4717, conf: 0.8217","x: 340.3210, y: 82.4152, conf: 0.9947","x: 260.9954, y: 78.4249, conf: 0.9977","x: 355.9456, y: 175.1079, conf: 0.9856","x: 297.0445, y: 144.1623, conf: 0.9960","x: 370.2340, y: 250.8012, conf: 0.9850","x: 371.9088, y: 168.7031, conf: 0.9942","x: 348.9468, y: 238.3958, conf: 0.9997","x: 288.9875, y: 240.3502, conf: 0.9998","x: 354.0688, y: 356.2744, conf: 0.9973","x: 270.9915, y: 365.5176, conf: 0.9981","x: 349.8315, y: 448.4016, conf: 0.9393","x: 255.9961, y: 460.9907, conf: 0.9486"
1772,"x: 309.7259, y: 12.1849, conf: 0.9825","x: 314.7072, y: 2.6731, conf: 0.8546","x: 297.2844, y: 3.1929, conf: 0.9536","x: 320.2787, y: 13.9007, conf: 0.3176","x: 273.7430, y: 15.3573, conf: 0.7952","x: 340.1595, y: 82.3882, conf: 0.9937","x: 262.0489, y: 75.8486, conf: 0.9976","x: 351.3629, y: 176.9876, conf: 0.9820","x: 298.1996, y: 141.2222, conf: 0.9959","x: 369.8876, y: 249.6299, conf: 0.9818","x: 377.9221, y: 168.3681, conf: 0.9936","x: 347.0766, y: 240.3158, conf: 0.9996","x: 287.5728, y: 241.4044, conf: 0.9998","x: 353.7829, y: 359.0015, conf: 0.9964","x: 270.7503, y: 366.8799, conf: 0.9976","x: 350.0571, y: 449.7850, conf: 0.9280","x: 255.6120, y: 462.6456, conf: 0.9432"
1772,"x: 309.7259, y: 12.1849, conf: 0.9825","x: 314.7072, y: 2.6731, conf: 0.8546","x: 297.2844, y: 3.1929, conf: 0.9536","x: 320.2787, y: 13.9007, conf: 0.3176","x: 273.7430, y: 15.3573, conf: 0.7952","x: 340.1595, y: 82.3882, conf: 0.9937","x: 262.0489, y: 75.8486, conf: 0.9976","x: 351.3629, y: 176.9876, conf: 0.9820","x: 298.1996, y: 141.2222, conf: 0.9959","x: 369.8876, y: 249.6299, conf: 0.9818","x: 377.9221, y: 168.3681, conf: 0.9936","x: 347.0766, y: 240.3158, conf: 0.9996","x: 287.5728, y: 241.4044, conf: 0.9998","x: 353.7829, y: 359.0015, conf: 0.9964","x: 270.7503, y: 366.8799, conf: 0.9976","x: 350.0571, y: 449.7850, conf: 0.9280","x: 255.6120, y: 462.6456, conf: 0.9432"
1774,"x: 309.6919, y: 12.1417, conf: 0.9825","x: 314.7089, y: 2.6612, conf: 0.8556","x: 297.2952, y: 3.1360, conf: 0.9533","x: 320.3390, y: 13.9547, conf: 0.3218","x: 273.7786, y: 15.3242, conf: 0.7934","x: 340.4149, y: 82.5181, conf: 0.9937","x: 261.9244, y: 76.0815, conf: 0.9976","x: 351.7456, y: 176.7786, conf: 0.9820","x: 298.5924, y: 141.3468, conf: 0.9958","x: 369.6967, y: 249.5385, conf: 0.9817","x: 378.2723, y: 168.6106, conf: 0.9935","x: 347.1022, y: 240.3121, conf: 0.9996","x: 287.2776, y: 241.3878, conf: 0.9998","x: 353.8361, y: 359.4060, conf: 0.9963","x: 270.2415, y: 367.2501, conf: 0.9976","x: 350.1618, y: 450.0726, conf: 0.9257","x: 255.4067, y: 462.7068, conf: 0.9410"
1774,"x: 309.6919, y: 12.1417, conf: 0.9825","x: 314.7089, y: 2.6612, conf: 0.8556","x: 297.2952, y: 3.1360, conf: 0.9533","x: 320.3390, y: 13.9547, conf: 0.3218","x: 273.7786, y: 15.3242, conf: 0.7934","x: 340.4149, y: 82.5181, conf: 0.9937","x: 261.9244, y: 76.0815, conf: 0.9976","x: 351.7456, y: 176.7786, conf: 0.9820","x: 298.5924, y: 141.3468, conf: 0.9958","x: 369.6967, y: 249.5385, conf: 0.9817","x: 378.2723, y: 168.6106, conf: 0.9935","x: 347.1022, y: 240.3121, conf: 0.9996","x: 287.2776, y: 241.3878, conf: 0.9998","x: 353.8361, y: 359.4060, conf: 0.9963","x: 270.2415, y: 367.2501, conf: 0.9976","x: 350.1618, y: 450.0726, conf: 0.9257","x: 255.4067, y: 462.7068, conf: 0.9410"
1776,"x: 310.1155, y: 12.4615, conf: 0.9846","x: 314.7723, y: 3.0001, conf: 0.8607","x: 297.4070, y: 3.5618, conf: 0.9614","x: 319.6631, y: 14.4297, conf: 0.3064","x: 273.2561, y: 16.0867, conf: 0.8319","x: 339.8496, y: 83.3266, conf: 0.9940","x: 261.7889, y: 76.6420, conf: 0.9978","x: 351.1399, y: 177.6105, conf: 0.9807","x: 297.8275, y: 141.6024, conf: 0.9959","x: 368.2895, y: 249.2234, conf: 0.9802","x: 377.7276, y: 168.9196, conf: 0.9936","x: 347.6281, y: 240.7800, conf: 0.9996","x: 288.2827, y: 241.8077, conf: 0.9997","x: 353.6629, y: 360.0281, conf: 0.9959","x: 271.1812, y: 367.7155, conf: 0.9974","x: 349.5656, y: 450.5574, conf: 0.9177","x: 255.9499, y: 463.5701, conf: 0.9353"
1776,"x: 310.1155, y: 12.4615, conf: 0.9846","x: 314.7723, y: 3.0001, conf: 0.8607","x: 297.4070, y: 3.5618, conf: 0.9614","x: 319.6631, y: 14.4297, conf: 0.3064","x: 273.2561, y: 16.0867, conf: 0.8319","x: 339.8496, y: 83.3266, conf: 0.9940","x: 261.7889, y: 76.6420, conf: 0.9978","x: 351.1399, y: 177.6105, conf: 0.9807","x: 297.8275, y: 141.6024, conf: 0.9959","x: 368.2895, y: 249.2234, conf: 0.9802","x: 377.7276, y: 168.9196, conf: 0.9936","x: 347.6281, y: 240.7800, conf: 0.9996","x: 288.2827, y: 241.8077, conf: 0.9997","x: 353.6629, y: 360.0281, conf: 0.9959","x: 271.1812, y: 367.7155, conf: 0.9974","x: 349.5656, y: 450.5574, conf: 0.9177","x: 255.9499, y: 463.5701, conf: 0.9353"
1778,"x: 311.0103, y: 11.9999, conf: 0.9878","x: 315.3950, y: 2.4134, conf: 0.8826","x: 297.6230, y: 3.5844, conf: 0.9706","x: 320.3213, y: 13.8706, conf: 0.3212","x: 272.7728, y: 17.2395, conf: 0.8602","x: 341.3075, y: 82.8540, conf: 0.9946","x: 260.7963, y: 78.3492, conf: 0.9983","x: 353.7064, y: 176.2880, conf: 0.9809","x: 295.7424, y: 143.4807, conf: 0.9965","x: 368.9406, y: 249.4766, conf: 0.9802","x: 375.5190, y: 170.3784, conf: 0.9942","x: 347.9801, y: 241.5295, conf: 0.9996","x: 287.2245, y: 243.3663, conf: 0.9998","x: 354.7234, y: 359.9081, conf: 0.9964","x: 270.2867, y: 368.8227, conf: 0.9978","x: 350.0188, y: 449.0181, conf: 0.9290","x: 254.8261, y: 463.4843, conf: 0.9463"
1778,"x: 311.0103, y: 11.9999, conf: 0.9878","x: 315.3950, y: 2.4134, conf: 0.8826","x: 297.6230, y: 3.5844, conf: 0.9706","x: 320.3213, y: 13.8706, conf: 0.3212","x: 272.7728, y: 17.2395, conf: 0.8602","x: 341.3075, y: 82.8540, conf: 0.9946","x: 260.7963, y: 78.3492, conf: 0.9983","x: 353.7064, y: 176.2880, conf: 0.9809","x: 295.7424, y: 143.4807, conf: 0.9965","x: 368.9406, y: 249.4766, conf: 0.9802","x: 375.5190, y: 170.3784, conf: 0.9942","x: 347.9801, y: 241.5295, conf: 0.9996","x: 287.2245, y: 243.3663, conf: 0.9998","x: 354.7234, y: 359.9081, conf: 0.9964","x: 270.2867, y: 368.8227, conf: 0.9978","x: 350.0188, y: 449.0181, conf: 0.9290","x: 254.8261, y: 463.4843, conf: 0.9463"
1780,"x: 310.7218, y: 11.9768, conf: 0.9854","x: 315.1991, y: 2.5738, conf: 0.8620","x: 297.7889, y: 3.1517, conf: 0.9632","x: 319.7790, y: 14.2485, conf: 0.2913","x: 272.8690, y: 16.0887, conf: 0.8389","x: 340.4452, y: 83.5957, conf: 0.9945","x: 260.5821, y: 77.5892, conf: 0.9979","x: 352.2716, y: 176.8563, conf: 0.9828","x: 296.1527, y: 141.9235, conf: 0.9960","x: 368.5841, y: 249.2743, conf: 0.9819","x: 375.0721, y: 167.8129, conf: 0.9937","x: 347.7768, y: 242.9067, conf: 0.9996","x: 287.0288, y: 244.2322, conf: 0.9998","x: 354.8543, y: 362.5924, conf: 0.9960","x: 269.5859, y: 370.9032, conf: 0.9973","x: 349.9739, y: 451.0866, conf: 0.9167","x: 253.0889, y: 464.2897, conf: 0.9324"
1780,"x: 310.7218, y: 11.9768, conf: 0.9854","x: 315.1991, y: 2.5738, conf: 0.8620","x: 297.7889, y: 3.1517, conf: 0.9632","x: 319.7790, y: 14.2485, conf: 0.2913","x: 272.8690, y: 16.0887, conf: 0.8389","x: 340.4452, y: 83.5957, conf: 0.9945","x: 260.5821, y: 77.5892, conf: 0.9979","x: 352.2716, y: 176.8563, conf: 0.9828","x: 296.1527, y: 141.9235, conf: 0.9960","x: 368.5841, y: 249.2743, conf: 0.9819","x: 375.0721, y: 167.8129, conf: 0.9937","x: 347.7768, y: 242.9067, conf: 0.9996","x: 287.0288, y: 244.2322, conf: 0.9998","x: 354.8543, y: 362.5924, conf: 0.9960","x: 269.5859, y: 370.9032, conf: 0.9973","x: 349.9739, y: 451.0866, conf: 0.9167","x: 253.0889, y: 464.2897, conf: 0.9324"
1782,"x: 310.5231, y: 11.4308, conf: 0.9819","x: 314.3411, y: 2.1869, conf: 0.8294","x: 298.0276, y: 2.8687, conf: 0.9528","x: 317.8291, y: 13.8253, conf: 0.2625","x: 273.4305, y: 15.8250, conf: 0.8318","x: 339.7142, y: 82.9528, conf: 0.9951","x: 260.2872, y: 77.5779, conf: 0.9977","x: 353.6068, y: 174.9294, conf: 0.9859","x: 292.7256, y: 140.7630, conf: 0.9958","x: 370.2169, y: 250.8669, conf: 0.9844","x: 368.4118, y: 165.4789, conf: 0.9936","x: 347.2409, y: 242.3784, conf: 0.9997","x: 287.0222, y: 244.0724, conf: 0.9998","x: 354.7332, y: 362.5753, conf: 0.9962","x: 270.1182, y: 371.8749, conf: 0.9973","x: 350.2819, y: 450.7085, conf: 0.9145","x: 253.2297, y: 464.2878, conf: 0.9261"
1782,"x: 310.5231, y: 11.4308, conf: 0.9819","x: 314.3411, y: 2.1869, conf: 0.8294","x: 298.0276, y: 2.8687, conf: 0.9528","x: 317.8291, y: 13.8253, conf: 0.2625","x: 273.4305, y: 15.8250, conf: 0.8318","x: 339.7142, y: 82.9528, conf: 0.9951","x: 260.2872, y: 77.5779, conf: 0.9977","x: 353.6068, y: 174.9294, conf: 0.9859","x: 292.7256, y: 140.7630, conf: 0.9958","x: 370.2169, y: 250.8669, conf: 0.9844","x: 368.4118, y: 165.4789, conf: 0.9936","x: 347.2409, y: 242.3784, conf: 0.9997","x: 287.0222, y: 244.0724, conf: 0.9998","x: 354.7332, y: 362.5753, conf: 0.9962","x: 270.1182, y: 371.8749, conf: 0.9973","x: 350.2819, y: 450.7085, conf: 0.9145","x: 253.2297, y: 464.2878, conf: 0.9261"
1784,"x: 310.5399, y: 11.3795, conf: 0.9823","x: 314.3138, y: 2.1332, conf: 0.8340","x: 297.9821, y: 2.8640, conf: 0.9542","x: 317.8364, y: 13.8212, conf: 0.2685","x: 273.4951, y: 15.9819, conf: 0.8343","x: 339.4608, y: 82.9366, conf: 0.9950","x: 260.6226, y: 77.7142, conf: 0.9978","x: 353.0128, y: 174.8299, conf: 0.9853","x: 291.6411, y: 140.7047, conf: 0.9960","x: 370.1866, y: 250.3419, conf: 0.9841","x: 368.5137, y: 164.3027, conf: 0.9939","x: 347.4924, y: 241.9483, conf: 0.9997","x: 287.7513, y: 243.7944, conf: 0.9998","x: 354.4715, y: 361.7744, conf: 0.9963","x: 270.7200, y: 371.2812, conf: 0.9974","x: 350.0492, y: 450.3880, conf: 0.9172","x: 253.0813, y: 464.2167, conf: 0.9303"
1784,"x: 310.5399, y: 11.3795, conf: 0.9823","x: 314.3138, y: 2.1332, conf: 0.8340","x: 297.9821, y: 2.8640, conf: 0.9542","x: 317.8364, y: 13.8212, conf: 0.2685","x: 273.4951, y: 15.9819, conf: 0.8343","x: 339.4608, y: 82.9366, conf: 0.9950","x: 260.6226, y: 77.7142, conf: 0.9978","x: 353.0128, y: 174.8299, conf: 0.9853","x: 291.6411, y: 140.7047, conf: 0.9960","x: 370.1866, y: 250.3419, conf: 0.9841","x: 368.5137, y: 164.3027, conf: 0.9939","x: 347.4924, y: 241.9483, conf: 0.9997","x: 287.7513, y: 243.7944, conf: 0.9998","x: 354.4715, y: 361.7744, conf: 0.9963","x: 270.7200, y: 371.2812, conf: 0.9974","x: 350.0492, y: 450.3880, conf: 0.9172","x: 253.0813, y: 464.2167, conf: 0.9303"
1786,"x: 311.2409, y: 10.7719, conf: 0.9869","x: 314.8423, y: 1.4733, conf: 0.8615","x: 298.0405, y: 2.3286, conf: 0.9648","x: 317.9195, y: 13.3338, conf: 0.2736","x: 272.0135, y: 15.8412, conf: 0.8558","x: 339.3213, y: 82.9713, conf: 0.9964","x: 260.6049, y: 76.2216, conf: 0.9981","x: 353.9700, y: 176.4266, conf: 0.9888","x: 302.1222, y: 134.2150, conf: 0.9963","x: 371.4806, y: 247.8356, conf: 0.9869","x: 381.6296, y: 151.3367, conf: 0.9942","x: 347.6621, y: 241.2880, conf: 0.9998","x: 287.0785, y: 242.6706, conf: 0.9998","x: 356.2488, y: 360.4233, conf: 0.9972","x: 269.1302, y: 369.6663, conf: 0.9978","x: 352.9024, y: 448.8193, conf: 0.9320","x: 253.0977, y: 463.0568, conf: 0.9386"
1786,"x: 311.2409, y: 10.7719, conf: 0.9869","x: 314.8423, y: 1.4733, conf: 0.8615","x: 298.0405, y: 2.3286, conf: 0.9648","x: 317.9195, y: 13.3338, conf: 0.2736","x: 272.0135, y: 15.8412, conf: 0.8558","x: 339.3213, y: 82.9713, conf: 0.9964","x: 260.6049, y: 76.2216, conf: 0.9981","x: 353.9700, y: 176.4266, conf: 0.9888","x: 302.1222, y: 134.2150, conf: 0.9963","x: 371.4806, y: 247.8356, conf: 0.9869","x: 381.6296, y: 151.3367, conf: 0.9942","x: 347.6621, y: 241.2880, conf: 0.9998","x: 287.0785, y: 242.6706, conf: 0.9998","x: 356.2488, y: 360.4233, conf: 0.9972","x: 269.1302, y: 369.6663, conf: 0.9978","x: 352.9024, y: 448.8193, conf: 0.9320","x: 253.0977, y: 463.0568, conf: 0.9386"
1788,"x: 311.2226, y: 10.8245, conf: 0.9866","x: 314.7682, y: 1.5265, conf: 0.8581","x: 298.0458, y: 2.4292, conf: 0.9644","x: 317.7715, y: 13.3516, conf: 0.2713","x: 272.1069, y: 15.9674, conf: 0.8573","x: 339.2352, y: 82.8828, conf: 0.9963","x: 260.6694, y: 76.3016, conf: 0.9981","x: 354.0865, y: 176.0027, conf: 0.9885","x: 301.7258, y: 134.1005, conf: 0.9963","x: 371.5670, y: 247.7744, conf: 0.9866","x: 381.0534, y: 151.3161, conf: 0.9941","x: 347.4394, y: 241.0961, conf: 0.9998","x: 287.0230, y: 242.5340, conf: 0.9998","x: 355.9891, y: 360.3010, conf: 0.9972","x: 269.1562, y: 369.6417, conf: 0.9978","x: 352.5633, y: 448.7780, conf: 0.9327","x: 252.9628, y: 463.1081, conf: 0.9397"
1788,"x: 311.2226, y: 10.8245, conf: 0.9866","x: 314.7682, y: 1.5265, conf: 0.8581","x: 298.0458, y: 2.4292, conf: 0.9644","x: 317.7715, y: 13.3516, conf: 0.2713","x: 272.1069, y: 15.9674, conf: 0.8573","x: 339.2352, y: 82.8828, conf: 0.9963","x: 260.6694, y: 76.3016, conf: 0.9981","x: 354.0865, y: 176.0027, conf: 0.9885","x: 301.7258, y: 134.1005, conf: 0.9963","x: 371.5670, y: 247.7744, conf: 0.9866","x: 381.0534, y: 151.3161, conf: 0.9941","x: 347.4394, y: 241.0961, conf: 0.9998","x: 287.0230, y: 242.5340, conf: 0.9998","x: 355.9891, y: 360.3010, conf: 0.9972","x: 269.1562, y: 369.6417, conf: 0.9978","x: 352.5633, y: 448.7780, conf: 0.9327","x: 252.9628, y: 463.1081, conf: 0.9397"
1790,"x: 311.4655, y: 10.9380, conf: 0.9950","x: 314.8467, y: 2.3252, conf: 0.9462","x: 298.1401, y: 2.9940, conf: 0.9845","x: 317.3216, y: 15.2739, conf: 0.4009","x: 272.2119, y: 17.2291, conf: 0.8950","x: 335.6256, y: 84.4974, conf: 0.9983","x: 264.8766, y: 74.5516, conf: 0.9983","x: 352.6065, y: 176.7140, conf: 0.9933","x: 316.3376, y: 118.7177, conf: 0.9955","x: 374.9427, y: 238.7211, conf: 0.9905","x: 392.3868, y: 113.1722, conf: 0.9927","x: 342.0538, y: 240.0178, conf: 0.9998","x: 285.8293, y: 240.5096, conf: 0.9998","x: 354.3748, y: 357.6934, conf: 0.9978","x: 268.3010, y: 367.0492, conf: 0.9977","x: 352.2027, y: 448.9102, conf: 0.9430","x: 249.1400, y: 462.5352, conf: 0.9375"
1790,"x: 311.4655, y: 10.9380, conf: 0.9950","x: 314.8467, y: 2.3252, conf: 0.9462","x: 298.1401, y: 2.9940, conf: 0.9845","x: 317.3216, y: 15.2739, conf: 0.4009","x: 272.2119, y: 17.2291, conf: 0.8950","x: 335.6256, y: 84.4974, conf: 0.9983","x: 264.8766, y: 74.5516, conf: 0.9983","x: 352.6065, y: 176.7140, conf: 0.9933","x: 316.3376, y: 118.7177, conf: 0.9955","x: 374.9427, y: 238.7211, conf: 0.9905","x: 392.3868, y: 113.1722, conf: 0.9927","x: 342.0538, y: 240.0178, conf: 0.9998","x: 285.8293, y: 240.5096, conf: 0.9998","x: 354.3748, y: 357.6934, conf: 0.9978","x: 268.3010, y: 367.0492, conf: 0.9977","x: 352.2027, y: 448.9102, conf: 0.9430","x: 249.1400, y: 462.5352, conf: 0.9375"
1792,"x: 310.9406, y: 10.7370, conf: 0.9936","x: 315.1418, y: 2.9563, conf: 0.9408","x: 298.5384, y: 2.1165, conf: 0.9775","x: 318.0417, y: 17.6507, conf: 0.4293","x: 273.8534, y: 16.0369, conf: 0.8424","x: 333.5478, y: 89.2932, conf: 0.9982","x: 270.6868, y: 75.0355, conf: 0.9973","x: 352.1919, y: 179.8111, conf: 0.9943","x: 339.8931, y: 105.6118, conf: 0.9938","x: 374.9034, y: 227.3027, conf: 0.9928","x: 414.8864, y: 72.8744, conf: 0.9915","x: 335.8555, y: 244.0294, conf: 0.9998","x: 283.9026, y: 242.8568, conf: 0.9998","x: 349.3403, y: 358.7541, conf: 0.9985","x: 268.5562, y: 366.9031, conf: 0.9982","x: 344.5287, y: 445.7037, conf: 0.9642","x: 250.8115, y: 454.7379, conf: 0.9565"
1792,"x: 310.9406, y: 10.7370, conf: 0.9936","x: 315.1418, y: 2.9563, conf: 0.9408","x: 298.5384, y: 2.1165, conf: 0.9775","x: 318.0417, y: 17.6507, conf: 0.4293","x: 273.8534, y: 16.0369, conf: 0.8424","x: 333.5478, y: 89.2932, conf: 0.9982","x: 270.6868, y: 75.0355, conf: 0.9973","x: 352.1919, y: 179.8111, conf: 0.9943","x: 339.8931, y: 105.6118, conf: 0.9938","x: 374.9034, y: 227.3027, conf: 0.9928","x: 414.8864, y: 72.8744, conf: 0.9915","x: 335.8555, y: 244.0294, conf: 0.9998","x: 283.9026, y: 242.8568, conf: 0.9998","x: 349.3403, y: 358.7541, conf: 0.9985","x: 268.5562, y: 366.9031, conf: 0.9982","x: 344.5287, y: 445.7037, conf: 0.9642","x: 250.8115, y: 454.7379, conf: 0.9565"
1794,"x: 311.3592, y: 10.8490, conf: 0.9941","x: 314.7668, y: 3.4446, conf: 0.9401","x: 298.9420, y: 2.6960, conf: 0.9814","x: 316.1772, y: 17.9787, conf: 0.3784","x: 273.7588, y: 16.7230, conf: 0.8745","x: 331.7278, y: 88.2275, conf: 0.9980","x: 272.9087, y: 75.6085, conf: 0.9971","x: 352.0024, y: 174.8961, conf: 0.9930","x: 343.1823, y: 105.5454, conf: 0.9926","x: 375.8304, y: 232.5214, conf: 0.9907","x: 408.0978, y: 80.8355, conf: 0.9897","x: 337.0212, y: 243.1061, conf: 0.9998","x: 287.7502, y: 242.2332, conf: 0.9997","x: 350.3479, y: 357.8076, conf: 0.9982","x: 270.2287, y: 366.4529, conf: 0.9978","x: 346.3343, y: 444.0301, conf: 0.9590","x: 251.4484, y: 452.7218, conf: 0.9501"
1794,"x: 311.3592, y: 10.8490, conf: 0.9941","x: 314.7668, y: 3.4446, conf: 0.9401","x: 298.9420, y: 2.6960, conf: 0.9814","x: 316.1772, y: 17.9787, conf: 0.3784","x: 273.7588, y: 16.7230, conf: 0.8745","x: 331.7278, y: 88.2275, conf: 0.9980","x: 272.9087, y: 75.6085, conf: 0.9971","x: 352.0024, y: 174.8961, conf: 0.9930","x: 343.1823, y: 105.5454, conf: 0.9926","x: 375.8304, y: 232.5214, conf: 0.9907","x: 408.0978, y: 80.8355, conf: 0.9897","x: 337.0212, y: 243.1061, conf: 0.9998","x: 287.7502, y: 242.2332, conf: 0.9997","x: 350.3479, y: 357.8076, conf: 0.9982","x: 270.2287, y: 366.4529, conf: 0.9978","x: 346.3343, y: 444.0301, conf: 0.9590","x: 251.4484, y: 452.7218, conf: 0.9501"
