frame_number,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16
2686,"x: 133.8858, y: 190.9284, conf: 0.9919","x: 138.9577, y: 185.4897, conf: 0.9661","x: 127.8168, y: 185.3240, conf: 0.9650","x: 145.5344, y: 190.4923, conf: 0.6734","x: 115.2832, y: 189.9645, conf: 0.7097","x: 158.1326, y: 218.9304, conf: 0.9964","x: 96.0426, y: 217.6806, conf: 0.9968","x: 190.9395, y: 224.6649, conf: 0.9881","x: 48.4695, y: 216.9673, conf: 0.9884","x: 213.6935, y: 203.7217, conf: 0.9825","x: 35.1665, y: 178.0881, conf: 0.9811","x: 147.3259, y: 310.6054, conf: 0.9991","x: 102.2853, y: 311.4005, conf: 0.9990","x: 160.8538, y: 375.1043, conf: 0.9945","x: 82.4890, y: 378.2688, conf: 0.9942","x: 169.4105, y: 441.4579, conf: 0.9424","x: 56.7542, y: 443.7180, conf: 0.9409"
2688,"x: 132.3895, y: 191.7296, conf: 0.9916","x: 137.5459, y: 186.0427, conf: 0.9675","x: 126.3035, y: 186.2426, conf: 0.9627","x: 144.8680, y: 190.3317, conf: 0.7023","x: 114.5432, y: 190.6272, conf: 0.6916","x: 158.5707, y: 217.8860, conf: 0.9965","x: 95.6975, y: 218.0042, conf: 0.9967","x: 191.6138, y: 223.2031, conf: 0.9883","x: 48.9952, y: 217.3482, conf: 0.9875","x: 213.4859, y: 204.3093, conf: 0.9827","x: 35.1436, y: 178.6803, conf: 0.9799","x: 146.5820, y: 308.3450, conf: 0.9990","x: 101.2584, y: 309.5802, conf: 0.9989","x: 160.4483, y: 373.2234, conf: 0.9943","x: 82.7256, y: 377.3346, conf: 0.9938","x: 167.0801, y: 439.5197, conf: 0.9398","x: 56.9646, y: 442.7853, conf: 0.9375"
2688,"x: 132.3895, y: 191.7296, conf: 0.9916","x: 137.5459, y: 186.0427, conf: 0.9675","x: 126.3035, y: 186.2426, conf: 0.9627","x: 144.8680, y: 190.3317, conf: 0.7023","x: 114.5432, y: 190.6272, conf: 0.6916","x: 158.5707, y: 217.8860, conf: 0.9965","x: 95.6975, y: 218.0042, conf: 0.9967","x: 191.6138, y: 223.2031, conf: 0.9883","x: 48.9952, y: 217.3482, conf: 0.9875","x: 213.4859, y: 204.3093, conf: 0.9827","x: 35.1436, y: 178.6803, conf: 0.9799","x: 146.5820, y: 308.3450, conf: 0.9990","x: 101.2584, y: 309.5802, conf: 0.9989","x: 160.4483, y: 373.2234, conf: 0.9943","x: 82.7256, y: 377.3346, conf: 0.9938","x: 167.0801, y: 439.5197, conf: 0.9398","x: 56.9646, y: 442.7853, conf: 0.9375"
2690,"x: 132.1527, y: 191.6944, conf: 0.9914","x: 137.7328, y: 186.1524, conf: 0.9678","x: 126.2252, y: 186.0876, conf: 0.9611","x: 145.7837, y: 191.0464, conf: 0.7222","x: 114.8238, y: 190.7315, conf: 0.6748","x: 160.0182, y: 219.3881, conf: 0.9963","x: 95.6172, y: 218.5495, conf: 0.9969","x: 193.9749, y: 224.8805, conf: 0.9876","x: 48.7164, y: 216.5228, conf: 0.9884","x: 212.2194, y: 204.1967, conf: 0.9824","x: 35.4762, y: 176.8015, conf: 0.9810","x: 147.6708, y: 310.0630, conf: 0.9990","x: 101.4369, y: 310.6728, conf: 0.9989","x: 160.4093, y: 373.3271, conf: 0.9941","x: 82.5798, y: 376.0078, conf: 0.9939","x: 168.7096, y: 438.2511, conf: 0.9395","x: 59.7159, y: 439.4947, conf: 0.9400"
2690,"x: 132.1527, y: 191.6944, conf: 0.9914","x: 137.7328, y: 186.1524, conf: 0.9678","x: 126.2252, y: 186.0876, conf: 0.9611","x: 145.7837, y: 191.0464, conf: 0.7222","x: 114.8238, y: 190.7315, conf: 0.6748","x: 160.0182, y: 219.3881, conf: 0.9963","x: 95.6172, y: 218.5495, conf: 0.9969","x: 193.9749, y: 224.8805, conf: 0.9876","x: 48.7164, y: 216.5228, conf: 0.9884","x: 212.2194, y: 204.1967, conf: 0.9824","x: 35.4762, y: 176.8015, conf: 0.9810","x: 147.6708, y: 310.0630, conf: 0.9990","x: 101.4369, y: 310.6728, conf: 0.9989","x: 160.4093, y: 373.3271, conf: 0.9941","x: 82.5798, y: 376.0078, conf: 0.9939","x: 168.7096, y: 438.2511, conf: 0.9395","x: 59.7159, y: 439.4947, conf: 0.9400"
2692,"x: 132.1403, y: 191.7043, conf: 0.9913","x: 137.7251, y: 186.1638, conf: 0.9674","x: 126.2106, y: 186.0670, conf: 0.9615","x: 145.7608, y: 191.0364, conf: 0.7171","x: 114.7607, y: 190.6329, conf: 0.6774","x: 160.0057, y: 219.3316, conf: 0.9962","x: 95.5459, y: 218.4625, conf: 0.9969","x: 194.0620, y: 224.8470, conf: 0.9872","x: 48.6966, y: 216.6047, conf: 0.9883","x: 212.2260, y: 204.3546, conf: 0.9820","x: 35.5662, y: 177.1264, conf: 0.9809","x: 147.7753, y: 309.9701, conf: 0.9990","x: 101.5375, y: 310.5763, conf: 0.9989","x: 160.6384, y: 373.3395, conf: 0.9940","x: 83.0465, y: 375.9758, conf: 0.9938","x: 168.4478, y: 438.3439, conf: 0.9384","x: 59.9278, y: 439.4492, conf: 0.9391"
2692,"x: 132.1403, y: 191.7043, conf: 0.9913","x: 137.7251, y: 186.1638, conf: 0.9674","x: 126.2106, y: 186.0670, conf: 0.9615","x: 145.7608, y: 191.0364, conf: 0.7171","x: 114.7607, y: 190.6329, conf: 0.6774","x: 160.0057, y: 219.3316, conf: 0.9962","x: 95.5459, y: 218.4625, conf: 0.9969","x: 194.0620, y: 224.8470, conf: 0.9872","x: 48.6966, y: 216.6047, conf: 0.9883","x: 212.2260, y: 204.3546, conf: 0.9820","x: 35.5662, y: 177.1264, conf: 0.9809","x: 147.7753, y: 309.9701, conf: 0.9990","x: 101.5375, y: 310.5763, conf: 0.9989","x: 160.6384, y: 373.3395, conf: 0.9940","x: 83.0465, y: 375.9758, conf: 0.9938","x: 168.4478, y: 438.3439, conf: 0.9384","x: 59.9278, y: 439.4492, conf: 0.9391"
2694,"x: 132.2630, y: 190.6102, conf: 0.9950","x: 137.0678, y: 185.6192, conf: 0.9758","x: 126.2075, y: 185.5967, conf: 0.9814","x: 143.5368, y: 191.5650, conf: 0.7337","x: 114.2283, y: 191.4460, conf: 0.8045","x: 158.5410, y: 222.8802, conf: 0.9979","x: 96.0495, y: 218.3836, conf: 0.9975","x: 197.1815, y: 229.3113, conf: 0.9880","x: 48.2709, y: 215.3268, conf: 0.9864","x: 217.3661, y: 191.4784, conf: 0.9813","x: 34.7145, y: 173.2564, conf: 0.9785","x: 144.6597, y: 313.5353, conf: 0.9994","x: 100.5271, y: 311.8395, conf: 0.9993","x: 152.6432, y: 380.8654, conf: 0.9966","x: 77.1029, y: 378.5575, conf: 0.9960","x: 165.4940, y: 442.5726, conf: 0.9665","x: 53.6001, y: 441.2959, conf: 0.9617"
2694,"x: 132.2630, y: 190.6102, conf: 0.9950","x: 137.0678, y: 185.6192, conf: 0.9758","x: 126.2075, y: 185.5967, conf: 0.9814","x: 143.5368, y: 191.5650, conf: 0.7337","x: 114.2283, y: 191.4460, conf: 0.8045","x: 158.5410, y: 222.8802, conf: 0.9979","x: 96.0495, y: 218.3836, conf: 0.9975","x: 197.1815, y: 229.3113, conf: 0.9880","x: 48.2709, y: 215.3268, conf: 0.9864","x: 217.3661, y: 191.4784, conf: 0.9813","x: 34.7145, y: 173.2564, conf: 0.9785","x: 144.6597, y: 313.5353, conf: 0.9994","x: 100.5271, y: 311.8395, conf: 0.9993","x: 152.6432, y: 380.8654, conf: 0.9966","x: 77.1029, y: 378.5575, conf: 0.9960","x: 165.4940, y: 442.5726, conf: 0.9665","x: 53.6001, y: 441.2959, conf: 0.9617"
2696,"x: 132.1280, y: 190.6516, conf: 0.9952","x: 136.9772, y: 185.6072, conf: 0.9763","x: 126.0660, y: 185.5926, conf: 0.9819","x: 143.5396, y: 191.4669, conf: 0.7339","x: 114.1068, y: 191.3298, conf: 0.8053","x: 158.5239, y: 222.6756, conf: 0.9979","x: 96.2591, y: 218.1037, conf: 0.9976","x: 197.5642, y: 229.4011, conf: 0.9884","x: 48.3720, y: 215.3388, conf: 0.9868","x: 217.5770, y: 191.2928, conf: 0.9821","x: 34.6433, y: 173.2917, conf: 0.9793","x: 144.7723, y: 313.2882, conf: 0.9994","x: 100.7860, y: 311.5264, conf: 0.9994","x: 152.7852, y: 380.7038, conf: 0.9967","x: 77.4486, y: 378.2100, conf: 0.9960","x: 165.5928, y: 442.6630, conf: 0.9664","x: 53.3817, y: 441.1700, conf: 0.9616"
2696,"x: 132.1280, y: 190.6516, conf: 0.9952","x: 136.9772, y: 185.6072, conf: 0.9763","x: 126.0660, y: 185.5926, conf: 0.9819","x: 143.5396, y: 191.4669, conf: 0.7339","x: 114.1068, y: 191.3298, conf: 0.8053","x: 158.5239, y: 222.6756, conf: 0.9979","x: 96.2591, y: 218.1037, conf: 0.9976","x: 197.5642, y: 229.4011, conf: 0.9884","x: 48.3720, y: 215.3388, conf: 0.9868","x: 217.5770, y: 191.2928, conf: 0.9821","x: 34.6433, y: 173.2917, conf: 0.9793","x: 144.7723, y: 313.2882, conf: 0.9994","x: 100.7860, y: 311.5264, conf: 0.9994","x: 152.7852, y: 380.7038, conf: 0.9967","x: 77.4486, y: 378.2100, conf: 0.9960","x: 165.5928, y: 442.6630, conf: 0.9664","x: 53.3817, y: 441.1700, conf: 0.9616"
2698,"x: 133.1565, y: 189.8009, conf: 0.9952","x: 137.9694, y: 184.9132, conf: 0.9758","x: 126.8291, y: 184.8866, conf: 0.9830","x: 144.1939, y: 191.5254, conf: 0.7217","x: 114.2211, y: 191.5095, conf: 0.8197","x: 159.0844, y: 223.4851, conf: 0.9978","x: 95.2654, y: 218.8191, conf: 0.9975","x: 197.7382, y: 231.5714, conf: 0.9874","x: 48.3330, y: 217.1398, conf: 0.9864","x: 217.6100, y: 193.5313, conf: 0.9804","x: 35.1441, y: 174.6324, conf: 0.9782","x: 143.9528, y: 314.1700, conf: 0.9994","x: 98.7519, y: 312.4547, conf: 0.9993","x: 153.7792, y: 383.5158, conf: 0.9959","x: 75.9793, y: 381.3159, conf: 0.9952","x: 167.6669, y: 445.0643, conf: 0.9578","x: 52.9604, y: 444.2157, conf: 0.9520"
2698,"x: 133.1565, y: 189.8009, conf: 0.9952","x: 137.9694, y: 184.9132, conf: 0.9758","x: 126.8291, y: 184.8866, conf: 0.9830","x: 144.1939, y: 191.5254, conf: 0.7217","x: 114.2211, y: 191.5095, conf: 0.8197","x: 159.0844, y: 223.4851, conf: 0.9978","x: 95.2654, y: 218.8191, conf: 0.9975","x: 197.7382, y: 231.5714, conf: 0.9874","x: 48.3330, y: 217.1398, conf: 0.9864","x: 217.6100, y: 193.5313, conf: 0.9804","x: 35.1441, y: 174.6324, conf: 0.9782","x: 143.9528, y: 314.1700, conf: 0.9994","x: 98.7519, y: 312.4547, conf: 0.9993","x: 153.7792, y: 383.5158, conf: 0.9959","x: 75.9793, y: 381.3159, conf: 0.9952","x: 167.6669, y: 445.0643, conf: 0.9578","x: 52.9604, y: 444.2157, conf: 0.9520"
2700,"x: 132.9285, y: 190.0133, conf: 0.9953","x: 137.8305, y: 184.9339, conf: 0.9763","x: 126.5892, y: 184.9369, conf: 0.9831","x: 144.2689, y: 191.1702, conf: 0.7237","x: 114.0321, y: 191.1624, conf: 0.8180","x: 158.9628, y: 223.3014, conf: 0.9977","x: 95.2868, y: 218.7423, conf: 0.9975","x: 197.6675, y: 231.4332, conf: 0.9871","x: 48.1608, y: 217.2688, conf: 0.9862","x: 217.5715, y: 193.3441, conf: 0.9801","x: 35.2526, y: 174.4274, conf: 0.9781","x: 143.8496, y: 314.6248, conf: 0.9993","x: 98.7154, y: 312.9536, conf: 0.9993","x: 153.5036, y: 383.7716, conf: 0.9957","x: 75.8241, y: 381.6329, conf: 0.9950","x: 167.3710, y: 444.8987, conf: 0.9566","x: 52.5913, y: 444.0470, conf: 0.9509"
2700,"x: 132.9285, y: 190.0133, conf: 0.9953","x: 137.8305, y: 184.9339, conf: 0.9763","x: 126.5892, y: 184.9369, conf: 0.9831","x: 144.2689, y: 191.1702, conf: 0.7237","x: 114.0321, y: 191.1624, conf: 0.8180","x: 158.9628, y: 223.3014, conf: 0.9977","x: 95.2868, y: 218.7423, conf: 0.9975","x: 197.6675, y: 231.4332, conf: 0.9871","x: 48.1608, y: 217.2688, conf: 0.9862","x: 217.5715, y: 193.3441, conf: 0.9801","x: 35.2526, y: 174.4274, conf: 0.9781","x: 143.8496, y: 314.6248, conf: 0.9993","x: 98.7154, y: 312.9536, conf: 0.9993","x: 153.5036, y: 383.7716, conf: 0.9957","x: 75.8241, y: 381.6329, conf: 0.9950","x: 167.3710, y: 444.8987, conf: 0.9566","x: 52.5913, y: 444.0470, conf: 0.9509"
2702,"x: 133.3260, y: 190.7472, conf: 0.9938","x: 137.6504, y: 185.6351, conf: 0.9685","x: 127.1872, y: 185.8778, conf: 0.9774","x: 143.6029, y: 191.5854, conf: 0.7027","x: 115.2720, y: 192.1828, conf: 0.8004","x: 159.1299, y: 224.1346, conf: 0.9977","x: 96.1456, y: 219.7975, conf: 0.9975","x: 197.5523, y: 231.5171, conf: 0.9875","x: 47.0155, y: 217.4327, conf: 0.9871","x: 217.6599, y: 193.9225, conf: 0.9805","x: 33.9852, y: 175.2148, conf: 0.9792","x: 142.9560, y: 316.2192, conf: 0.9995","x: 98.3792, y: 314.6924, conf: 0.9994","x: 153.9658, y: 381.4509, conf: 0.9966","x: 76.8379, y: 379.7736, conf: 0.9961","x: 165.8217, y: 441.9138, conf: 0.9669","x: 51.3764, y: 442.2460, conf: 0.9630"
2702,"x: 133.3260, y: 190.7472, conf: 0.9938","x: 137.6504, y: 185.6351, conf: 0.9685","x: 127.1872, y: 185.8778, conf: 0.9774","x: 143.6029, y: 191.5854, conf: 0.7027","x: 115.2720, y: 192.1828, conf: 0.8004","x: 159.1299, y: 224.1346, conf: 0.9977","x: 96.1456, y: 219.7975, conf: 0.9975","x: 197.5523, y: 231.5171, conf: 0.9875","x: 47.0155, y: 217.4327, conf: 0.9871","x: 217.6599, y: 193.9225, conf: 0.9805","x: 33.9852, y: 175.2148, conf: 0.9792","x: 142.9560, y: 316.2192, conf: 0.9995","x: 98.3792, y: 314.6924, conf: 0.9994","x: 153.9658, y: 381.4509, conf: 0.9966","x: 76.8379, y: 379.7736, conf: 0.9961","x: 165.8217, y: 441.9138, conf: 0.9669","x: 51.3764, y: 442.2460, conf: 0.9630"
2704,"x: 132.4941, y: 194.0347, conf: 0.9950","x: 137.4063, y: 188.9084, conf: 0.9749","x: 126.6611, y: 188.6591, conf: 0.9811","x: 144.1669, y: 194.4265, conf: 0.7197","x: 114.8418, y: 193.5170, conf: 0.8018","x: 159.6515, y: 226.3051, conf: 0.9979","x: 95.2061, y: 219.8615, conf: 0.9975","x: 197.3016, y: 234.8397, conf: 0.9884","x: 44.9767, y: 217.5029, conf: 0.9864","x: 215.9913, y: 197.2211, conf: 0.9816","x: 33.4746, y: 177.4013, conf: 0.9787","x: 144.4341, y: 319.4705, conf: 0.9994","x: 98.5160, y: 317.1530, conf: 0.9993","x: 156.9527, y: 383.0714, conf: 0.9959","x: 76.7825, y: 379.8162, conf: 0.9950","x: 167.7094, y: 442.8112, conf: 0.9587","x: 49.2771, y: 441.0891, conf: 0.9524"
2704,"x: 132.4941, y: 194.0347, conf: 0.9950","x: 137.4063, y: 188.9084, conf: 0.9749","x: 126.6611, y: 188.6591, conf: 0.9811","x: 144.1669, y: 194.4265, conf: 0.7197","x: 114.8418, y: 193.5170, conf: 0.8018","x: 159.6515, y: 226.3051, conf: 0.9979","x: 95.2061, y: 219.8615, conf: 0.9975","x: 197.3016, y: 234.8397, conf: 0.9884","x: 44.9767, y: 217.5029, conf: 0.9864","x: 215.9913, y: 197.2211, conf: 0.9816","x: 33.4746, y: 177.4013, conf: 0.9787","x: 144.4341, y: 319.4705, conf: 0.9994","x: 98.5160, y: 317.1530, conf: 0.9993","x: 156.9527, y: 383.0714, conf: 0.9959","x: 76.7825, y: 379.8162, conf: 0.9950","x: 167.7094, y: 442.8112, conf: 0.9587","x: 49.2771, y: 441.0891, conf: 0.9524"
2706,"x: 132.6237, y: 193.9846, conf: 0.9950","x: 137.4532, y: 188.7925, conf: 0.9745","x: 126.7208, y: 188.6433, conf: 0.9816","x: 144.1051, y: 194.2317, conf: 0.7125","x: 114.8513, y: 193.5400, conf: 0.8084","x: 159.5516, y: 226.1447, conf: 0.9979","x: 95.3412, y: 219.7843, conf: 0.9975","x: 197.4575, y: 234.8031, conf: 0.9883","x: 44.9258, y: 217.3564, conf: 0.9869","x: 216.0904, y: 197.2883, conf: 0.9817","x: 33.5269, y: 177.0710, conf: 0.9795","x: 144.0203, y: 319.3538, conf: 0.9994","x: 98.3261, y: 317.0906, conf: 0.9993","x: 156.9160, y: 382.5472, conf: 0.9958","x: 77.3119, y: 379.4228, conf: 0.9950","x: 167.1232, y: 442.4297, conf: 0.9578","x: 49.1486, y: 441.0105, conf: 0.9518"
2706,"x: 132.6237, y: 193.9846, conf: 0.9950","x: 137.4532, y: 188.7925, conf: 0.9745","x: 126.7208, y: 188.6433, conf: 0.9816","x: 144.1051, y: 194.2317, conf: 0.7125","x: 114.8513, y: 193.5400, conf: 0.8084","x: 159.5516, y: 226.1447, conf: 0.9979","x: 95.3412, y: 219.7843, conf: 0.9975","x: 197.4575, y: 234.8031, conf: 0.9883","x: 44.9258, y: 217.3564, conf: 0.9869","x: 216.0904, y: 197.2883, conf: 0.9817","x: 33.5269, y: 177.0710, conf: 0.9795","x: 144.0203, y: 319.3538, conf: 0.9994","x: 98.3261, y: 317.0906, conf: 0.9993","x: 156.9160, y: 382.5472, conf: 0.9958","x: 77.3119, y: 379.4228, conf: 0.9950","x: 167.1232, y: 442.4297, conf: 0.9578","x: 49.1486, y: 441.0105, conf: 0.9518"
2708,"x: 133.1292, y: 197.7651, conf: 0.9923","x: 137.2237, y: 192.8464, conf: 0.9581","x: 127.2057, y: 193.0133, conf: 0.9745","x: 143.0176, y: 198.8171, conf: 0.6454","x: 115.5827, y: 199.0997, conf: 0.8013","x: 159.5584, y: 230.6753, conf: 0.9970","x: 95.3932, y: 225.0918, conf: 0.9975","x: 195.2471, y: 238.3334, conf: 0.9847","x: 45.4913, y: 219.9786, conf: 0.9892","x: 213.6638, y: 203.3950, conf: 0.9772","x: 33.9734, y: 178.4890, conf: 0.9818","x: 143.3476, y: 323.1807, conf: 0.9993","x: 97.4191, y: 321.4301, conf: 0.9993","x: 159.2751, y: 384.5705, conf: 0.9951","x: 77.9180, y: 382.9084, conf: 0.9952","x: 167.1270, y: 442.9895, conf: 0.9528","x: 48.0855, y: 443.8341, conf: 0.9521"
2708,"x: 133.1292, y: 197.7651, conf: 0.9923","x: 137.2237, y: 192.8464, conf: 0.9581","x: 127.2057, y: 193.0133, conf: 0.9745","x: 143.0176, y: 198.8171, conf: 0.6454","x: 115.5827, y: 199.0997, conf: 0.8013","x: 159.5584, y: 230.6753, conf: 0.9970","x: 95.3932, y: 225.0918, conf: 0.9975","x: 195.2471, y: 238.3334, conf: 0.9847","x: 45.4913, y: 219.9786, conf: 0.9892","x: 213.6638, y: 203.3950, conf: 0.9772","x: 33.9734, y: 178.4890, conf: 0.9818","x: 143.3476, y: 323.1807, conf: 0.9993","x: 97.4191, y: 321.4301, conf: 0.9993","x: 159.2751, y: 384.5705, conf: 0.9951","x: 77.9180, y: 382.9084, conf: 0.9952","x: 167.1270, y: 442.9895, conf: 0.9528","x: 48.0855, y: 443.8341, conf: 0.9521"
2710,"x: 132.9437, y: 197.9562, conf: 0.9928","x: 137.1109, y: 192.9832, conf: 0.9607","x: 127.0323, y: 193.1165, conf: 0.9759","x: 143.0284, y: 198.8369, conf: 0.6507","x: 115.4014, y: 199.0178, conf: 0.8032","x: 159.4672, y: 230.6615, conf: 0.9970","x: 95.2522, y: 225.1254, conf: 0.9975","x: 195.2366, y: 238.0829, conf: 0.9845","x: 45.5090, y: 219.7355, conf: 0.9887","x: 213.6199, y: 203.4312, conf: 0.9769","x: 33.5054, y: 177.9754, conf: 0.9813","x: 143.1294, y: 322.7502, conf: 0.9993","x: 97.1644, y: 321.0208, conf: 0.9993","x: 159.4113, y: 383.3529, conf: 0.9951","x: 77.8917, y: 381.7466, conf: 0.9951","x: 166.9131, y: 442.5231, conf: 0.9534","x: 47.9311, y: 443.2024, conf: 0.9525"
2710,"x: 132.9437, y: 197.9562, conf: 0.9928","x: 137.1109, y: 192.9832, conf: 0.9607","x: 127.0323, y: 193.1165, conf: 0.9759","x: 143.0284, y: 198.8369, conf: 0.6507","x: 115.4014, y: 199.0178, conf: 0.8032","x: 159.4672, y: 230.6615, conf: 0.9970","x: 95.2522, y: 225.1254, conf: 0.9975","x: 195.2366, y: 238.0829, conf: 0.9845","x: 45.5090, y: 219.7355, conf: 0.9887","x: 213.6199, y: 203.4312, conf: 0.9769","x: 33.5054, y: 177.9754, conf: 0.9813","x: 143.1294, y: 322.7502, conf: 0.9993","x: 97.1644, y: 321.0208, conf: 0.9993","x: 159.4113, y: 383.3529, conf: 0.9951","x: 77.8917, y: 381.7466, conf: 0.9951","x: 166.9131, y: 442.5231, conf: 0.9534","x: 47.9311, y: 443.2024, conf: 0.9525"
2712,"x: 131.9709, y: 202.8852, conf: 0.9939","x: 136.2578, y: 197.2823, conf: 0.9670","x: 125.5826, y: 197.6935, conf: 0.9809","x: 142.7197, y: 202.1180, conf: 0.6381","x: 113.3151, y: 202.9167, conf: 0.8152","x: 159.4350, y: 234.0246, conf: 0.9966","x: 93.5699, y: 230.2883, conf: 0.9971","x: 193.4600, y: 241.8635, conf: 0.9802","x: 47.3416, y: 227.9768, conf: 0.9863","x: 214.3167, y: 207.5058, conf: 0.9714","x: 34.9744, y: 186.4768, conf: 0.9781","x: 144.3223, y: 325.3457, conf: 0.9991","x: 97.2901, y: 324.5512, conf: 0.9991","x: 162.2784, y: 382.8083, conf: 0.9940","x: 79.1723, y: 382.9587, conf: 0.9942","x: 165.7415, y: 443.8591, conf: 0.9495","x: 49.0991, y: 446.5882, conf: 0.9490"
2712,"x: 131.9709, y: 202.8852, conf: 0.9939","x: 136.2578, y: 197.2823, conf: 0.9670","x: 125.5826, y: 197.6935, conf: 0.9809","x: 142.7197, y: 202.1180, conf: 0.6381","x: 113.3151, y: 202.9167, conf: 0.8152","x: 159.4350, y: 234.0246, conf: 0.9966","x: 93.5699, y: 230.2883, conf: 0.9971","x: 193.4600, y: 241.8635, conf: 0.9802","x: 47.3416, y: 227.9768, conf: 0.9863","x: 214.3167, y: 207.5058, conf: 0.9714","x: 34.9744, y: 186.4768, conf: 0.9781","x: 144.3223, y: 325.3457, conf: 0.9991","x: 97.2901, y: 324.5512, conf: 0.9991","x: 162.2784, y: 382.8083, conf: 0.9940","x: 79.1723, y: 382.9587, conf: 0.9942","x: 165.7415, y: 443.8591, conf: 0.9495","x: 49.0991, y: 446.5882, conf: 0.9490"
2714,"x: 131.9451, y: 202.8686, conf: 0.9940","x: 136.2540, y: 197.2569, conf: 0.9675","x: 125.5469, y: 197.6755, conf: 0.9811","x: 142.7594, y: 202.0941, conf: 0.6417","x: 113.3109, y: 202.9168, conf: 0.8155","x: 159.4413, y: 234.0317, conf: 0.9966","x: 93.6161, y: 230.3228, conf: 0.9972","x: 193.4436, y: 241.9002, conf: 0.9802","x: 47.4021, y: 228.0608, conf: 0.9863","x: 214.2883, y: 207.4803, conf: 0.9713","x: 34.9147, y: 186.5451, conf: 0.9780","x: 144.2305, y: 325.3657, conf: 0.9991","x: 97.2293, y: 324.5711, conf: 0.9991","x: 162.2227, y: 382.8784, conf: 0.9940","x: 79.1484, y: 383.0262, conf: 0.9942","x: 165.7429, y: 443.9124, conf: 0.9494","x: 49.1211, y: 446.6577, conf: 0.9489"
2714,"x: 131.9451, y: 202.8686, conf: 0.9940","x: 136.2540, y: 197.2569, conf: 0.9675","x: 125.5469, y: 197.6755, conf: 0.9811","x: 142.7594, y: 202.0941, conf: 0.6417","x: 113.3109, y: 202.9168, conf: 0.8155","x: 159.4413, y: 234.0317, conf: 0.9966","x: 93.6161, y: 230.3228, conf: 0.9972","x: 193.4436, y: 241.9002, conf: 0.9802","x: 47.4021, y: 228.0608, conf: 0.9863","x: 214.2883, y: 207.4803, conf: 0.9713","x: 34.9147, y: 186.5451, conf: 0.9780","x: 144.2305, y: 325.3657, conf: 0.9991","x: 97.2293, y: 324.5711, conf: 0.9991","x: 162.2227, y: 382.8784, conf: 0.9940","x: 79.1484, y: 383.0262, conf: 0.9942","x: 165.7429, y: 443.9124, conf: 0.9494","x: 49.1211, y: 446.6577, conf: 0.9489"
2716,"x: 134.6607, y: 210.9700, conf: 0.9950","x: 138.5654, y: 205.3662, conf: 0.9651","x: 128.4891, y: 205.2894, conf: 0.9858","x: 143.7923, y: 209.3600, conf: 0.5343","x: 114.7143, y: 208.8834, conf: 0.8615","x: 159.4583, y: 239.6701, conf: 0.9968","x: 93.1684, y: 236.4096, conf: 0.9973","x: 194.0904, y: 245.6261, conf: 0.9803","x: 45.5383, y: 236.8061, conf: 0.9871","x: 210.8135, y: 210.6282, conf: 0.9712","x: 34.4692, y: 196.0880, conf: 0.9798","x: 145.2767, y: 333.0518, conf: 0.9990","x: 97.3190, y: 332.3912, conf: 0.9990","x: 165.1310, y: 384.1965, conf: 0.9933","x: 78.3192, y: 383.8588, conf: 0.9934","x: 166.8667, y: 444.7227, conf: 0.9443","x: 43.3504, y: 444.9910, conf: 0.9420"
2716,"x: 134.6607, y: 210.9700, conf: 0.9950","x: 138.5654, y: 205.3662, conf: 0.9651","x: 128.4891, y: 205.2894, conf: 0.9858","x: 143.7923, y: 209.3600, conf: 0.5343","x: 114.7143, y: 208.8834, conf: 0.8615","x: 159.4583, y: 239.6701, conf: 0.9968","x: 93.1684, y: 236.4096, conf: 0.9973","x: 194.0904, y: 245.6261, conf: 0.9803","x: 45.5383, y: 236.8061, conf: 0.9871","x: 210.8135, y: 210.6282, conf: 0.9712","x: 34.4692, y: 196.0880, conf: 0.9798","x: 145.2767, y: 333.0518, conf: 0.9990","x: 97.3190, y: 332.3912, conf: 0.9990","x: 165.1310, y: 384.1965, conf: 0.9933","x: 78.3192, y: 383.8588, conf: 0.9934","x: 166.8667, y: 444.7227, conf: 0.9443","x: 43.3504, y: 444.9910, conf: 0.9420"
2718,"x: 133.1028, y: 216.6433, conf: 0.9953","x: 137.1076, y: 210.8559, conf: 0.9677","x: 126.7190, y: 211.0392, conf: 0.9882","x: 142.9356, y: 214.6620, conf: 0.5581","x: 113.6522, y: 214.8514, conf: 0.8803","x: 159.3643, y: 245.2487, conf: 0.9961","x: 93.6917, y: 242.3956, conf: 0.9977","x: 195.7939, y: 251.9594, conf: 0.9710","x: 48.4175, y: 242.3283, conf: 0.9882","x: 213.6010, y: 220.7281, conf: 0.9589","x: 35.3763, y: 203.1089, conf: 0.9794","x: 144.4354, y: 337.1808, conf: 0.9987","x: 96.9727, y: 336.4382, conf: 0.9990","x: 166.2695, y: 384.0749, conf: 0.9918","x: 78.5916, y: 383.7090, conf: 0.9934","x: 168.0583, y: 443.6299, conf: 0.9414","x: 43.9718, y: 444.1680, conf: 0.9468"
