frame_number,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16
32,"x: 365.0894, y: 228.5815, conf: 0.9931","x: 372.5209, y: 220.1355, conf: 0.9834","x: 358.0786, y: 221.3059, conf: 0.9670","x: 386.4219, y: 224.1047, conf: 0.8942","x: 352.2437, y: 227.1077, conf: 0.6482","x: 406.3571, y: 269.0174, conf: 0.9945","x: 348.2019, y: 276.9376, conf: 0.9934","x: 430.1244, y: 324.3082, conf: 0.9711","x: 344.2575, y: 337.8713, conf: 0.9547","x: 428.2003, y: 374.9116, conf: 0.9493","x: 334.3932, y: 392.6701, conf: 0.9180","x: 401.6598, y: 386.0009, conf: 0.9868","x: 363.9201, y: 388.6179, conf: 0.9851","x: 399.7854, y: 468.4665, conf: 0.7237","x: 363.0686, y: 471.2410, conf: 0.6933","x: 399.8604, y: 480.0000, conf: 0.1688","x: 373.2019, y: 480.0000, conf: 0.1599"
33,"x: 365.1323, y: 228.5865, conf: 0.9931","x: 372.5370, y: 220.1201, conf: 0.9833","x: 358.0796, y: 221.3232, conf: 0.9672","x: 386.3703, y: 224.0659, conf: 0.8927","x: 352.1476, y: 227.1389, conf: 0.6501","x: 406.3409, y: 269.0107, conf: 0.9945","x: 348.1929, y: 276.8713, conf: 0.9934","x: 430.2358, y: 324.4733, conf: 0.9710","x: 344.4187, y: 337.7985, conf: 0.9545","x: 428.2511, y: 374.9509, conf: 0.9492","x: 334.4608, y: 392.5088, conf: 0.9178","x: 401.6135, y: 385.9859, conf: 0.9867","x: 363.8901, y: 388.5657, conf: 0.9850","x: 399.6872, y: 468.4551, conf: 0.7229","x: 363.0411, y: 471.1901, conf: 0.6922","x: 399.7435, y: 480.0000, conf: 0.1682","x: 373.1658, y: 480.0000, conf: 0.1591"
34,"x: 365.7470, y: 228.4535, conf: 0.9930","x: 373.3329, y: 220.1158, conf: 0.9831","x: 358.8914, y: 221.0191, conf: 0.9670","x: 387.2179, y: 224.1620, conf: 0.8929","x: 353.0790, y: 226.5471, conf: 0.6491","x: 406.9633, y: 268.8512, conf: 0.9944","x: 348.5641, y: 276.3377, conf: 0.9934","x: 430.8560, y: 323.2787, conf: 0.9701","x: 344.6990, y: 337.1593, conf: 0.9540","x: 427.4496, y: 370.3721, conf: 0.9487","x: 334.5960, y: 392.8462, conf: 0.9166","x: 401.3565, y: 385.7282, conf: 0.9860","x: 363.6885, y: 388.0049, conf: 0.9844","x: 397.2757, y: 467.3366, conf: 0.7154","x: 362.2677, y: 469.2154, conf: 0.6852","x: 395.9776, y: 480.0000, conf: 0.1640","x: 372.9678, y: 480.0000, conf: 0.1557"
35,"x: 365.7462, y: 228.4651, conf: 0.9930","x: 373.3523, y: 220.1030, conf: 0.9831","x: 358.8730, y: 221.0050, conf: 0.9670","x: 387.2530, y: 224.1243, conf: 0.8926","x: 353.0360, y: 226.5072, conf: 0.6496","x: 406.9671, y: 268.8366, conf: 0.9944","x: 348.5301, y: 276.3875, conf: 0.9933","x: 430.8631, y: 323.3232, conf: 0.9698","x: 344.6556, y: 337.3365, conf: 0.9537","x: 427.4259, y: 370.5086, conf: 0.9483","x: 334.5692, y: 392.8462, conf: 0.9162","x: 401.3167, y: 385.9061, conf: 0.9858","x: 363.6430, y: 388.1999, conf: 0.9841","x: 397.0378, y: 467.7284, conf: 0.7100","x: 362.1903, y: 469.6479, conf: 0.6798","x: 395.5978, y: 480.0000, conf: 0.1601","x: 372.8465, y: 480.0000, conf: 0.1520"
36,"x: 366.9715, y: 227.5509, conf: 0.9933","x: 374.3394, y: 219.2583, conf: 0.9825","x: 360.0623, y: 220.2814, conf: 0.9700","x: 387.7262, y: 223.5270, conf: 0.8808","x: 354.0455, y: 226.1942, conf: 0.6725","x: 407.3371, y: 268.4107, conf: 0.9937","x: 349.4996, y: 275.8987, conf: 0.9931","x: 431.7063, y: 322.9047, conf: 0.9659","x: 345.4456, y: 337.0399, conf: 0.9536","x: 425.2101, y: 366.1562, conf: 0.9434","x: 334.0131, y: 393.4332, conf: 0.9148","x: 400.6249, y: 388.4941, conf: 0.9830","x: 363.2566, y: 390.5777, conf: 0.9819","x: 395.9656, y: 473.0675, conf: 0.6438","x: 361.5346, y: 474.2613, conf: 0.6199","x: 394.8653, y: 480.0000, conf: 0.1188","x: 371.0916, y: 480.0000, conf: 0.1144"
37,"x: 366.9265, y: 227.5579, conf: 0.9934","x: 374.0086, y: 219.5612, conf: 0.9823","x: 360.1081, y: 220.5821, conf: 0.9708","x: 386.8337, y: 224.3798, conf: 0.8778","x: 353.8344, y: 227.0923, conf: 0.6813","x: 407.2435, y: 268.9301, conf: 0.9943","x: 349.0364, y: 276.5526, conf: 0.9937","x: 432.7039, y: 321.6830, conf: 0.9693","x: 345.6398, y: 336.0214, conf: 0.9574","x: 425.4736, y: 364.6948, conf: 0.9488","x: 333.9596, y: 392.7010, conf: 0.9216","x: 400.9641, y: 387.2166, conf: 0.9861","x: 363.2265, y: 389.2880, conf: 0.9850","x: 396.5949, y: 470.8253, conf: 0.6989","x: 360.5974, y: 471.8748, conf: 0.6747","x: 395.1247, y: 480.0000, conf: 0.1471","x: 369.4413, y: 480.0000, conf: 0.1410"
38,"x: 367.1232, y: 227.8649, conf: 0.9934","x: 374.4355, y: 219.6908, conf: 0.9831","x: 360.5401, y: 220.7128, conf: 0.9698","x: 388.1361, y: 224.0571, conf: 0.8909","x: 355.2073, y: 226.7350, conf: 0.6608","x: 408.7432, y: 269.3316, conf: 0.9938","x: 350.4001, y: 276.0750, conf: 0.9936","x: 432.6850, y: 323.9965, conf: 0.9658","x: 345.7744, y: 336.2697, conf: 0.9566","x: 419.3497, y: 361.5168, conf: 0.9461","x: 333.8878, y: 391.5391, conf: 0.9207","x: 400.9256, y: 388.7577, conf: 0.9843","x: 362.9176, y: 390.2078, conf: 0.9838","x: 396.6692, y: 473.9922, conf: 0.6705","x: 360.2069, y: 473.7188, conf: 0.6539","x: 396.8662, y: 480.0000, conf: 0.1312","x: 369.7993, y: 480.0000, conf: 0.1294"
39,"x: 366.9997, y: 227.8638, conf: 0.9933","x: 374.3755, y: 219.6851, conf: 0.9832","x: 360.4017, y: 220.6960, conf: 0.9693","x: 388.1787, y: 224.0778, conf: 0.8927","x: 355.0962, y: 226.7348, conf: 0.6556","x: 408.7088, y: 269.3261, conf: 0.9938","x: 350.3596, y: 276.1687, conf: 0.9935","x: 432.6315, y: 323.8118, conf: 0.9661","x: 345.7867, y: 336.3771, conf: 0.9559","x: 419.3736, y: 361.2994, conf: 0.9464","x: 333.9707, y: 391.7076, conf: 0.9196","x: 400.8855, y: 389.0056, conf: 0.9844","x: 362.8706, y: 390.4993, conf: 0.9837","x: 396.6202, y: 474.1664, conf: 0.6701","x: 360.2220, y: 473.9310, conf: 0.6514","x: 396.7574, y: 480.0000, conf: 0.1311","x: 369.7869, y: 480.0000, conf: 0.1287"
40,"x: 368.0320, y: 227.1049, conf: 0.9935","x: 375.4579, y: 218.6658, conf: 0.9819","x: 361.2239, y: 219.8978, conf: 0.9730","x: 389.3444, y: 222.9836, conf: 0.8886","x: 356.1570, y: 226.0395, conf: 0.6920","x: 411.0640, y: 270.8267, conf: 0.9925","x: 352.2287, y: 273.7332, conf: 0.9946","x: 431.3115, y: 332.2358, conf: 0.9522","x: 348.6782, y: 336.1652, conf: 0.9633","x: 406.6722, y: 349.3691, conf: 0.9332","x: 335.2926, y: 390.3061, conf: 0.9273","x: 400.7046, y: 392.9325, conf: 0.9792","x: 362.6078, y: 392.2169, conf: 0.9826","x: 393.1918, y: 479.4629, conf: 0.5867","x: 359.3248, y: 474.9658, conf: 0.6176","x: 393.8284, y: 480.0000, conf: 0.0941","x: 372.0645, y: 480.0000, conf: 0.1053"
41,"x: 368.3571, y: 227.2272, conf: 0.9936","x: 375.9633, y: 218.7342, conf: 0.9827","x: 361.4561, y: 220.0266, conf: 0.9736","x: 390.1821, y: 223.0555, conf: 0.8934","x: 356.5377, y: 226.3380, conf: 0.6852","x: 411.1539, y: 270.4129, conf: 0.9921","x: 353.1714, y: 274.2636, conf: 0.9946","x: 431.8362, y: 329.4958, conf: 0.9506","x: 348.9430, y: 336.9619, conf: 0.9635","x: 405.1536, y: 339.2138, conf: 0.9348","x: 334.7305, y: 392.1449, conf: 0.9281","x: 399.9673, y: 393.1180, conf: 0.9786","x: 362.3892, y: 392.6453, conf: 0.9823","x: 391.4306, y: 480.0000, conf: 0.5829","x: 358.4255, y: 475.4227, conf: 0.6165","x: 393.7326, y: 480.0000, conf: 0.0929","x: 371.3648, y: 480.0000, conf: 0.1051"
42,"x: 368.3322, y: 227.2440, conf: 0.9936","x: 375.9600, y: 218.7450, conf: 0.9828","x: 361.4375, y: 220.0405, conf: 0.9732","x: 390.2533, y: 223.0612, conf: 0.8945","x: 356.5797, y: 226.3476, conf: 0.6800","x: 411.2091, y: 270.4107, conf: 0.9920","x: 353.2941, y: 274.2252, conf: 0.9944","x: 431.8358, y: 329.5444, conf: 0.9508","x: 349.0154, y: 336.9346, conf: 0.9626","x: 404.9757, y: 339.2179, conf: 0.9348","x: 334.7982, y: 392.1622, conf: 0.9267","x: 399.9561, y: 393.3485, conf: 0.9783","x: 362.3715, y: 392.8496, conf: 0.9819","x: 391.5640, y: 480.0000, conf: 0.5783","x: 358.3451, y: 475.6717, conf: 0.6094","x: 394.0375, y: 480.0000, conf: 0.0913","x: 371.1102, y: 480.0000, conf: 0.1026"
43,"x: 368.4535, y: 227.9416, conf: 0.9935","x: 376.2481, y: 219.5690, conf: 0.9836","x: 361.8144, y: 220.7784, conf: 0.9714","x: 391.1567, y: 223.9102, conf: 0.9074","x: 357.8164, y: 227.0316, conf: 0.6520","x: 412.1352, y: 271.0478, conf: 0.9922","x: 354.6568, y: 274.4514, conf: 0.9944","x: 432.2874, y: 328.4059, conf: 0.9530","x: 349.6797, y: 336.8859, conf: 0.9623","x: 403.1584, y: 328.6396, conf: 0.9407","x: 334.6557, y: 394.2172, conf: 0.9271","x: 399.5366, y: 391.9944, conf: 0.9805","x: 362.2353, y: 391.1543, conf: 0.9834","x: 390.7945, y: 479.8872, conf: 0.6271","x: 357.9120, y: 473.4453, conf: 0.6519","x: 394.7458, y: 480.0000, conf: 0.1109","x: 371.8091, y: 480.0000, conf: 0.1239"
44,"x: 368.4474, y: 227.9579, conf: 0.9935","x: 376.2410, y: 219.5742, conf: 0.9837","x: 361.8005, y: 220.7805, conf: 0.9714","x: 391.1439, y: 223.9131, conf: 0.9075","x: 357.7918, y: 227.0314, conf: 0.6496","x: 412.0763, y: 271.0552, conf: 0.9924","x: 354.8329, y: 274.3400, conf: 0.9944","x: 432.9760, y: 328.1772, conf: 0.9545","x: 349.8011, y: 336.6914, conf: 0.9627","x: 403.8717, y: 327.1878, conf: 0.9432","x: 334.7388, y: 394.0369, conf: 0.9288","x: 399.2518, y: 391.7523, conf: 0.9811","x: 362.1653, y: 390.8262, conf: 0.9837","x: 390.3828, y: 480.0000, conf: 0.6353","x: 358.0961, y: 473.3105, conf: 0.6580","x: 394.8394, y: 480.0000, conf: 0.1130","x: 372.1985, y: 480.0000, conf: 0.1257"
45,"x: 370.1940, y: 228.3252, conf: 0.9940","x: 378.2508, y: 219.7615, conf: 0.9840","x: 363.2768, y: 220.8569, conf: 0.9734","x: 393.3667, y: 224.1900, conf: 0.9051","x: 359.2207, y: 227.0354, conf: 0.6506","x: 413.4236, y: 272.6539, conf: 0.9923","x: 357.7208, y: 273.2897, conf: 0.9946","x: 434.0664, y: 327.8232, conf: 0.9542","x: 352.5905, y: 336.6560, conf: 0.9656","x: 404.8134, y: 302.4957, conf: 0.9482","x: 335.4406, y: 398.6217, conf: 0.9343","x: 398.4376, y: 394.0721, conf: 0.9811","x: 362.6455, y: 391.7366, conf: 0.9844","x: 387.2910, y: 480.0000, conf: 0.6323","x: 358.6835, y: 475.6747, conf: 0.6617","x: 394.0942, y: 480.0000, conf: 0.1057","x: 374.9334, y: 480.0000, conf: 0.1200"
46,"x: 369.8464, y: 227.9384, conf: 0.9936","x: 377.8127, y: 219.3581, conf: 0.9841","x: 363.2127, y: 220.4253, conf: 0.9692","x: 393.2933, y: 223.2876, conf: 0.9129","x: 359.9785, y: 226.0725, conf: 0.6113","x: 413.8533, y: 271.3742, conf: 0.9927","x: 358.4164, y: 272.1867, conf: 0.9940","x: 435.1296, y: 326.5405, conf: 0.9585","x: 352.7812, y: 335.5052, conf: 0.9615","x: 408.3512, y: 303.1710, conf: 0.9521","x: 335.8969, y: 396.2171, conf: 0.9298","x: 398.7560, y: 392.4088, conf: 0.9820","x: 363.4246, y: 390.2238, conf: 0.9837","x: 387.5935, y: 480.0000, conf: 0.6516","x: 360.7116, y: 473.5590, conf: 0.6631","x: 393.6631, y: 480.0000, conf: 0.1137","x: 377.4155, y: 480.0000, conf: 0.1237"
47,"x: 369.7016, y: 227.9839, conf: 0.9935","x: 377.8973, y: 219.4626, conf: 0.9843","x: 363.1011, y: 220.3696, conf: 0.9674","x: 393.6160, y: 223.3951, conf: 0.9147","x: 359.9247, y: 225.8090, conf: 0.5855","x: 413.2078, y: 270.8052, conf: 0.9925","x: 359.9487, y: 270.9370, conf: 0.9933","x: 435.0051, y: 325.9172, conf: 0.9595","x: 354.6641, y: 333.9353, conf: 0.9582","x: 404.5108, y: 302.8164, conf: 0.9533","x: 336.8684, y: 397.1402, conf: 0.9254","x: 397.6469, y: 392.4772, conf: 0.9806","x: 363.7286, y: 389.5712, conf: 0.9818","x: 382.8264, y: 480.0000, conf: 0.6269","x: 358.5965, y: 473.1461, conf: 0.6290","x: 390.3917, y: 480.0000, conf: 0.1019","x: 375.3462, y: 480.0000, conf: 0.1083"
48,"x: 369.6785, y: 227.9811, conf: 0.9934","x: 377.8810, y: 219.4514, conf: 0.9843","x: 363.0623, y: 220.3524, conf: 0.9670","x: 393.5971, y: 223.3478, conf: 0.9143","x: 359.8337, y: 225.7435, conf: 0.5831","x: 413.1565, y: 270.6549, conf: 0.9925","x: 359.8567, y: 270.9102, conf: 0.9931","x: 434.9561, y: 325.7474, conf: 0.9597","x: 354.6752, y: 333.9276, conf: 0.9572","x: 405.0098, y: 303.5423, conf: 0.9532","x: 336.8835, y: 397.1813, conf: 0.9239","x: 397.8127, y: 392.4408, conf: 0.9806","x: 363.8636, y: 389.6313, conf: 0.9815","x: 383.1175, y: 480.0000, conf: 0.6260","x: 358.8208, y: 473.2863, conf: 0.6250","x: 390.4390, y: 480.0000, conf: 0.1017","x: 375.4077, y: 480.0000, conf: 0.1071"
49,"x: 371.1022, y: 229.0713, conf: 0.9937","x: 379.4402, y: 220.3615, conf: 0.9845","x: 364.0820, y: 221.4146, conf: 0.9689","x: 394.9833, y: 224.4388, conf: 0.9114","x: 359.9749, y: 227.2524, conf: 0.5883","x: 414.4972, y: 272.1540, conf: 0.9926","x: 359.9185, y: 272.1733, conf: 0.9931","x: 436.0002, y: 325.2054, conf: 0.9605","x: 354.2023, y: 335.7413, conf: 0.9566","x: 403.7676, y: 289.6037, conf: 0.9556","x: 335.6305, y: 398.5823, conf: 0.9241","x: 398.3553, y: 393.8394, conf: 0.9811","x: 363.3669, y: 390.7225, conf: 0.9818","x: 383.3198, y: 480.0000, conf: 0.6417","x: 356.7574, y: 474.1425, conf: 0.6357","x: 392.5250, y: 480.0000, conf: 0.1073","x: 373.9369, y: 480.0000, conf: 0.1113"
50,"x: 371.1212, y: 229.0331, conf: 0.9937","x: 379.4272, y: 220.3395, conf: 0.9845","x: 364.1254, y: 221.4136, conf: 0.9688","x: 394.9512, y: 224.4418, conf: 0.9118","x: 360.0746, y: 227.3075, conf: 0.5875","x: 414.5536, y: 272.1527, conf: 0.9926","x: 359.9350, y: 272.2441, conf: 0.9931","x: 436.0051, y: 325.1552, conf: 0.9607","x: 354.2124, y: 335.8121, conf: 0.9565","x: 403.7304, y: 289.5027, conf: 0.9557","x: 335.6515, y: 398.6127, conf: 0.9239","x: 398.3399, y: 393.8469, conf: 0.9812","x: 363.3249, y: 390.7563, conf: 0.9818","x: 383.3077, y: 480.0000, conf: 0.6425","x: 356.6758, y: 474.2065, conf: 0.6361","x: 392.4692, y: 480.0000, conf: 0.1076","x: 373.8676, y: 480.0000, conf: 0.1115"
51,"x: 371.2686, y: 227.6940, conf: 0.9928","x: 379.2586, y: 219.0741, conf: 0.9803","x: 364.3113, y: 220.3826, conf: 0.9695","x: 395.1662, y: 222.3015, conf: 0.8860","x: 360.2549, y: 225.6844, conf: 0.6004","x: 416.1049, y: 270.2973, conf: 0.9901","x: 359.6354, y: 268.3158, conf: 0.9921","x: 436.9503, y: 324.1205, conf: 0.9487","x: 352.9860, y: 334.0722, conf: 0.9570","x: 402.8730, y: 283.2121, conf: 0.9447","x: 334.4173, y: 392.0175, conf: 0.9296","x: 399.2271, y: 391.8331, conf: 0.9703","x: 362.3495, y: 387.1263, conf: 0.9743","x: 390.0032, y: 480.0000, conf: 0.5964","x: 357.7741, y: 467.6023, conf: 0.6224","x: 400.8348, y: 480.0000, conf: 0.0992","x: 374.2826, y: 480.0000, conf: 0.1103"
52,"x: 371.1765, y: 227.6601, conf: 0.9927","x: 379.2617, y: 219.0478, conf: 0.9805","x: 364.2188, y: 220.3178, conf: 0.9691","x: 395.3125, y: 222.3785, conf: 0.8884","x: 360.2040, y: 225.6749, conf: 0.5954","x: 416.2266, y: 270.4599, conf: 0.9901","x: 359.6570, y: 268.4040, conf: 0.9920","x: 436.9167, y: 324.2245, conf: 0.9489","x: 353.0334, y: 334.0072, conf: 0.9569","x: 402.7281, y: 283.4313, conf: 0.9451","x: 334.5635, y: 391.7581, conf: 0.9297","x: 399.1931, y: 391.7868, conf: 0.9706","x: 362.2466, y: 387.0232, conf: 0.9745","x: 389.8304, y: 480.0000, conf: 0.6004","x: 357.6023, y: 467.4938, conf: 0.6259","x: 400.4449, y: 480.0000, conf: 0.1008","x: 373.9958, y: 480.0000, conf: 0.1121"
53,"x: 372.2216, y: 228.3323, conf: 0.9926","x: 380.2148, y: 219.9034, conf: 0.9797","x: 365.1216, y: 221.3316, conf: 0.9695","x: 395.6426, y: 223.9711, conf: 0.8829","x: 360.4635, y: 227.6496, conf: 0.6121","x: 416.7239, y: 271.6887, conf: 0.9905","x: 358.7204, y: 270.2149, conf: 0.9923","x: 435.4468, y: 325.0056, conf: 0.9500","x: 351.3331, y: 335.4905, conf: 0.9574","x: 400.8331, y: 284.1356, conf: 0.9443","x: 333.8417, y: 392.2088, conf: 0.9290","x: 400.0094, y: 391.7114, conf: 0.9720","x: 362.3958, y: 387.3252, conf: 0.9757","x: 389.3316, y: 480.0000, conf: 0.6123","x: 357.6634, y: 467.0532, conf: 0.6354","x: 397.0783, y: 480.0000, conf: 0.1058","x: 373.7108, y: 480.0000, conf: 0.1166"
54,"x: 372.0719, y: 228.0210, conf: 0.9916","x: 379.9133, y: 219.4212, conf: 0.9805","x: 365.1549, y: 221.0284, conf: 0.9600","x: 396.0505, y: 222.7689, conf: 0.8985","x: 361.4901, y: 226.9197, conf: 0.5209","x: 417.3072, y: 270.4813, conf: 0.9912","x: 360.5270, y: 268.4607, conf: 0.9888","x: 434.5010, y: 324.8055, conf: 0.9592","x: 352.4516, y: 334.9146, conf: 0.9383","x: 398.3646, y: 279.9422, conf: 0.9512","x: 333.4642, y: 392.5792, conf: 0.9065","x: 399.5210, y: 390.6375, conf: 0.9732","x: 362.0636, y: 385.9460, conf: 0.9705","x: 391.9077, y: 480.0000, conf: 0.6372","x: 356.8827, y: 466.4047, conf: 0.6074","x: 404.0681, y: 480.0000, conf: 0.1161","x: 372.8480, y: 480.0000, conf: 0.1123"
55,"x: 372.0886, y: 228.0381, conf: 0.9917","x: 379.9244, y: 219.4074, conf: 0.9804","x: 365.1504, y: 220.9998, conf: 0.9604","x: 396.0149, y: 222.6805, conf: 0.8968","x: 361.3707, y: 226.7948, conf: 0.5234","x: 417.1644, y: 270.4579, conf: 0.9912","x: 360.4102, y: 268.3978, conf: 0.9888","x: 434.7079, y: 324.8716, conf: 0.9590","x: 352.4720, y: 334.9408, conf: 0.9382","x: 398.4050, y: 280.0725, conf: 0.9513","x: 333.5770, y: 392.7371, conf: 0.9067","x: 399.4146, y: 390.5707, conf: 0.9731","x: 361.9974, y: 385.8777, conf: 0.9704","x: 391.9103, y: 480.0000, conf: 0.6379","x: 357.1157, y: 466.2879, conf: 0.6082","x: 404.5400, y: 480.0000, conf: 0.1165","x: 373.5634, y: 480.0000, conf: 0.1126"
56,"x: 371.4181, y: 227.7320, conf: 0.9914","x: 379.3166, y: 219.5579, conf: 0.9806","x: 365.0733, y: 220.9237, conf: 0.9573","x: 395.8776, y: 223.1972, conf: 0.9083","x: 362.7463, y: 226.8094, conf: 0.5053","x: 417.6824, y: 269.9529, conf: 0.9915","x: 361.2518, y: 267.4739, conf: 0.9894","x: 432.6084, y: 322.4891, conf: 0.9604","x: 353.7433, y: 332.7370, conf: 0.9412","x: 395.7213, y: 276.2133, conf: 0.9520","x: 334.0002, y: 389.1741, conf: 0.9093","x: 398.6681, y: 388.9693, conf: 0.9760","x: 361.4712, y: 383.8524, conf: 0.9739","x: 391.2111, y: 480.0000, conf: 0.6697","x: 356.7766, y: 464.9748, conf: 0.6454","x: 401.5538, y: 480.0000, conf: 0.1314","x: 373.1025, y: 480.0000, conf: 0.1292"
57,"x: 371.6043, y: 227.6245, conf: 0.9913","x: 379.4858, y: 219.4790, conf: 0.9805","x: 365.2560, y: 220.8632, conf: 0.9575","x: 395.9199, y: 223.2276, conf: 0.9070","x: 362.8654, y: 226.8818, conf: 0.5080","x: 417.7486, y: 269.8446, conf: 0.9914","x: 361.2885, y: 267.4887, conf: 0.9893","x: 432.5471, y: 322.3116, conf: 0.9601","x: 354.1132, y: 332.7116, conf: 0.9409","x: 395.6274, y: 276.3715, conf: 0.9513","x: 334.0721, y: 389.0727, conf: 0.9085","x: 398.6166, y: 389.0492, conf: 0.9754","x: 361.4051, y: 383.9554, conf: 0.9733","x: 390.8232, y: 480.0000, conf: 0.6595","x: 356.4061, y: 465.3220, conf: 0.6350","x: 400.7288, y: 480.0000, conf: 0.1255","x: 372.6297, y: 480.0000, conf: 0.1233"
58,"x: 372.0886, y: 228.5501, conf: 0.9919","x: 380.3542, y: 220.2006, conf: 0.9804","x: 365.2821, y: 221.4582, conf: 0.9629","x: 396.5810, y: 224.2871, conf: 0.8958","x: 361.6911, y: 227.5813, conf: 0.5435","x: 416.8016, y: 271.3669, conf: 0.9904","x: 360.8212, y: 268.8983, conf: 0.9898","x: 432.3097, y: 324.0184, conf: 0.9550","x: 354.4374, y: 334.0910, conf: 0.9451","x: 396.0685, y: 279.1970, conf: 0.9476","x: 334.5842, y: 390.6109, conf: 0.9143","x: 398.5282, y: 391.1245, conf: 0.9706","x: 361.4602, y: 386.1186, conf: 0.9705","x: 391.1790, y: 479.6283, conf: 0.6108","x: 356.3561, y: 464.5062, conf: 0.6026","x: 401.6631, y: 480.0000, conf: 0.1069","x: 371.9332, y: 480.0000, conf: 0.1093"
59,"x: 371.9132, y: 228.5681, conf: 0.9917","x: 380.1850, y: 220.2494, conf: 0.9805","x: 365.2088, y: 221.4713, conf: 0.9613","x: 396.5811, y: 224.2613, conf: 0.8991","x: 361.8973, y: 227.4791, conf: 0.5302","x: 417.0216, y: 271.2320, conf: 0.9905","x: 360.9492, y: 268.7697, conf: 0.9894","x: 432.2540, y: 324.0028, conf: 0.9560","x: 354.4416, y: 334.1695, conf: 0.9432","x: 396.0077, y: 279.2663, conf: 0.9483","x: 334.6041, y: 390.7986, conf: 0.9118","x: 398.6625, y: 391.0238, conf: 0.9710","x: 361.5515, y: 386.0088, conf: 0.9703","x: 391.1158, y: 479.7271, conf: 0.6150","x: 356.3724, y: 464.6257, conf: 0.6018","x: 401.2917, y: 480.0000, conf: 0.1084","x: 371.9450, y: 480.0000, conf: 0.1096"
60,"x: 370.7938, y: 227.8327, conf: 0.9914","x: 379.1749, y: 219.2628, conf: 0.9821","x: 364.1441, y: 220.7835, conf: 0.9562","x: 397.1497, y: 222.3271, conf: 0.9192","x: 362.4591, y: 226.3170, conf: 0.4795","x: 418.4351, y: 269.3859, conf: 0.9900","x: 362.7409, y: 267.1152, conf: 0.9891","x: 432.9193, y: 323.3705, conf: 0.9544","x: 354.3667, y: 332.4737, conf: 0.9412","x: 396.1157, y: 280.3600, conf: 0.9484","x: 335.2719, y: 389.5433, conf: 0.9103","x: 398.4169, y: 390.2943, conf: 0.9697","x: 361.9142, y: 385.1662, conf: 0.9693","x: 388.9308, y: 480.0000, conf: 0.6091","x: 357.1824, y: 465.4755, conf: 0.5991","x: 400.1495, y: 480.0000, conf: 0.1063","x: 374.2231, y: 480.0000, conf: 0.1097"
61,"x: 371.5117, y: 227.4988, conf: 0.9918","x: 380.1051, y: 219.4071, conf: 0.9811","x: 365.0405, y: 220.3942, conf: 0.9614","x: 396.9631, y: 223.9494, conf: 0.9081","x: 362.4945, y: 226.6462, conf: 0.5338","x: 416.6294, y: 270.8593, conf: 0.9901","x: 362.0450, y: 268.1230, conf: 0.9904","x: 430.6706, y: 323.4637, conf: 0.9524","x: 354.7384, y: 333.5489, conf: 0.9472","x: 393.4293, y: 278.6711, conf: 0.9459","x: 334.6822, y: 389.0968, conf: 0.9167","x: 398.0342, y: 388.3830, conf: 0.9693","x: 362.4864, y: 383.0674, conf: 0.9707","x: 387.5061, y: 477.5273, conf: 0.6140","x: 358.1885, y: 461.8760, conf: 0.6171","x: 397.2701, y: 480.0000, conf: 0.1093","x: 375.7563, y: 480.0000, conf: 0.1159"
62,"x: 371.5312, y: 227.4719, conf: 0.9918","x: 380.1134, y: 219.3738, conf: 0.9810","x: 365.0418, y: 220.3755, conf: 0.9616","x: 396.9280, y: 223.9297, conf: 0.9075","x: 362.4507, y: 226.6616, conf: 0.5356","x: 416.5724, y: 270.8588, conf: 0.9901","x: 362.0478, y: 268.1504, conf: 0.9904","x: 430.7420, y: 323.4415, conf: 0.9522","x: 354.7705, y: 333.5474, conf: 0.9473","x: 393.4573, y: 278.6813, conf: 0.9458","x: 334.6861, y: 389.0945, conf: 0.9169","x: 397.9774, y: 388.3820, conf: 0.9691","x: 362.4881, y: 383.0713, conf: 0.9706","x: 387.3422, y: 477.5490, conf: 0.6125","x: 358.1908, y: 461.8976, conf: 0.6161","x: 397.1521, y: 480.0000, conf: 0.1086","x: 375.8000, y: 480.0000, conf: 0.1153"
63,"x: 370.7628, y: 227.7844, conf: 0.9915","x: 379.3803, y: 219.7764, conf: 0.9818","x: 364.6977, y: 220.5320, conf: 0.9573","x: 396.7855, y: 224.0585, conf: 0.9178","x: 363.0133, y: 226.2150, conf: 0.5011","x: 416.6023, y: 271.1427, conf: 0.9907","x: 362.3020, y: 268.2310, conf: 0.9901","x: 432.5050, y: 324.2551, conf: 0.9560","x: 354.6354, y: 332.6662, conf: 0.9447","x: 396.0480, y: 285.2019, conf: 0.9507","x: 335.5530, y: 388.8433, conf: 0.9159","x: 397.1687, y: 388.3126, conf: 0.9726","x: 361.9531, y: 382.9744, conf: 0.9725","x: 386.4101, y: 477.6252, conf: 0.6510","x: 358.1463, y: 462.1813, conf: 0.6430","x: 396.8859, y: 480.0000, conf: 0.1252","x: 376.4393, y: 480.0000, conf: 0.1296"
